url,title,author,num_ratings,num_reviews,avg_rating,num_pages,language,publish_date,genres,awards,characters,places,series,isbn,isbn13,rating_histogram,original_publish_year,asin,Fiction,Contemporary,Romance,Mystery,Audiobook,Thriller,Adult,Fantasy,Young Adult,Historical,Historical Fiction,Mystery Thriller,Contemporary Romance,Nonfiction,Adult Fiction,Suspense,Womens Fiction,Crime,Literary Fiction,Chick Lit,Science Fiction,Autobiography,Memoir,LGBT,Paranormal,Cultural,New Adult,War,Biography,Magic,publish_year,publish_month,publish_day,num_awards
https://www.goodreads.com/book/show/44280984-miss-austen,Miss Austen,Gill Hornby,936,324,3.93,288.0,English,2020-04-07 00:00:00,"['Historical Fiction', 'Historical', 'Fiction']",[],,,,1250252202.0,9781250252203.0,"{'5': 252, '4': 427, '3': 205, '2': 41, '1': 11}",2020.0,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,7.0,0
https://www.goodreads.com/book/show/50010932-dancing-at-the-pity-party,Dancing at the Pity Party,Tyler Feder,545,176,4.7,208.0,English,2020-04-14 00:00:00,"['Comics', 'Graphic Novels', 'Memoir', 'Sequential Art', 'Autobiography', 'Nonfiction']",[],,,,525553029.0,9780525553021.0,"{'5': 407, '4': 115, '3': 19, '2': 4, '1': 0}",,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2020.0,4.0,14.0,0
https://www.goodreads.com/book/show/46159088-the-ancestor,The Ancestor,Danielle Trussoni,617,231,3.7199999999999998,349.0,English,2020-04-07 00:00:00,"['Cultural', 'Gothic', 'Mystery', 'Contemporary', 'Fiction', 'Suspense', 'Horror', 'Adult', 'Thriller', 'Mystery Thriller', 'Italy']",[],,,,62912755.0,9780062912756.0,"{'5': 160, '4': 219, '3': 157, '2': 68, '1': 13}",,,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2020.0,4.0,7.0,0
https://www.goodreads.com/book/show/50074988-breakfast-at-the-honey-creek-caf,Breakfast at the Honey Creek Café,Jodi Thomas,72,69,4.28,336.0,English,,"['Mystery', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Romance']",[],,,Honey Creek #1,1420151282.0,9781420151282.0,"{'5': 35, '4': 24, '3': 11, '2': 2, '1': 0}",,,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0
https://www.goodreads.com/book/show/52507585-mistress-of-the-ritz,Mistress of the Ritz,Melanie Benjamin,6924,1065,3.77,400.0,English,0001-05-21 00:00:00,"['Cultural', 'France', 'War', 'Historical', 'Fiction', 'World War II', 'Historical Fiction']",[],,['Paris'],,399182268.0,9780399182266.0,"{'5': 1410, '4': 3060, '3': 2007, '2': 356, '1': 91}",2019.0,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,,,0
https://www.goodreads.com/book/show/51497008-what-lies-between-us,What Lies Between Us,John Marrs,2415,949,4.1,371.0,,2020-05-15 00:00:00,"['Mystery Thriller', 'Fiction', 'Thriller', 'Mystery']",[],,,,,,"{'5': 1166, '4': 723, '3': 242, '2': 169, '1': 115}",,B07XDVHDH4,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,15.0,0
https://www.goodreads.com/book/show/49624654-the-trouble-with-hating-you,The Trouble with Hating You,Sajni Patel,534,243,3.87,384.0,English,2020-05-12 00:00:00,"['M F Romance', 'Contemporary Romance', 'Contemporary', 'Womens Fiction', 'Literature', 'Fiction', 'Adult', 'Adult Fiction', 'Chick Lit', 'Romance', 'Asian Literature', 'Humor']",[],,,,1538733331.0,9781538733332.0,"{'5': 149, '4': 215, '3': 128, '2': 33, '1': 9}",,,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,12.0,0
https://www.goodreads.com/book/show/52894960-the-last-trial,The Last Trial,Scott Turow,565,67,4.13,464.0,,2020-05-12 00:00:00,"['Mystery', 'Legal Thriller', 'Thriller', 'Fiction']",[],,,Kindle County Legal Thriller #11,1538748134.0,9781538748138.0,"{'5': 249, '4': 191, '3': 86, '2': 30, '1': 9}",,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,12.0,0
https://www.goodreads.com/book/show/50938104-the-girl-beneath-the-sea,The Girl Beneath the Sea,Andrew Mayne,10963,768,4.08,332.0,English,2020-05-01 00:00:00,"['Mystery Thriller', 'Fiction', 'Thriller', 'Mystery']",[],,,Underwater Investigation Unit #1,,9781542009577.0,"{'5': 4238, '4': 4218, '3': 1895, '2': 414, '1': 198}",,,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,1.0,0
https://www.goodreads.com/book/show/52890786-stealing-cinderella,Stealing Cinderella,A. Zavarelli,2411,464,4.03,324.0,English,2020-04-01 00:00:00,"['BDSM', 'Erotica', 'Romance', 'Contemporary', 'Abuse', 'Dark', 'Sociology']",[],,,,,,"{'5': 1033, '4': 724, '3': 430, '2': 146, '1': 78}",,B086PWQYQC,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,1.0,0
https://www.goodreads.com/book/show/44148565-girl-gone-viral,Girl Gone Viral,Alisha Rai,1962,600,3.84,400.0,English,2020-04-21 00:00:00,"['Health', 'Contemporary Romance', 'Mental Health', 'Realistic Fiction', 'Contemporary', 'Womens Fiction', 'Fiction', 'Adult', 'Adult Fiction', 'Audiobook', 'Chick Lit', 'Romance']",[],,,Modern Love #2,62877887.0,9780062877888.0,"{'5': 454, '4': 869, '3': 523, '2': 102, '1': 14}",,,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,21.0,0
https://www.goodreads.com/book/show/45046690-the-address-book,"The Address Book: What Street Addresses Reveal About Identity, Race, Wealth, and Power",Deirdre Mask,265,99,4.17,336.0,,2020-04-14 00:00:00,"['Sociology', 'History', 'Politics', 'Nonfiction', 'Race']",[],,,,1250134765.0,9781250134769.0,"{'5': 105, '4': 112, '3': 39, '2': 7, '1': 2}",,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,14.0,0
https://www.goodreads.com/book/show/50825882-navigate-your-stars,Navigate Your Stars,Jesmyn Ward,398,70,4.24,64.0,,2020-04-07 00:00:00,"['Cultural', 'Essays', 'Writing', 'Biography Memoir', 'Graphic Novels', 'Social Issues', 'Poverty', 'Memoir', 'Audiobook', 'Art', 'Family', 'Sequential Art', 'Autobiography', 'African American', 'Nonfiction']",[],,,,1982131322.0,9781982131326.0,"{'5': 192, '4': 134, '3': 54, '2': 11, '1': 7}",,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2020.0,4.0,7.0,0
https://www.goodreads.com/book/show/50883357-the-perfect-escape,The Perfect Escape,Suzanne Park,551,224,3.5700000000000003,336.0,English,2020-04-07 00:00:00,"['Romance', 'Young Adult', 'Contemporary']",[],,,The Perfect Escape #1,1728209390.0,9781728209395.0,"{'5': 108, '4': 178, '3': 195, '2': 61, '1': 9}",,,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,7.0,0
https://www.goodreads.com/book/show/36115268-incendiary,Incendiary,Zoraida Córdova,563,266,4.06,464.0,English,2020-04-28 00:00:00,"['Young Adult', 'Fantasy']",[],,,Hollow Crown #1,1473677572.0,9781473677579.0,"{'5': 214, '4': 218, '3': 91, '2': 28, '1': 12}",,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,28.0,0
https://www.goodreads.com/book/show/48580647-the-book-of-lost-friends,The Book of Lost Friends,Lisa Wingate,5416,1074,4.27,400.0,,2020-04-07 00:00:00,"['Historical Fiction', 'Audiobook', 'Historical', 'Fiction']",[],,,,,,"{'5': 2530, '4': 2037, '3': 681, '2': 120, '1': 48}",,B07ZC727WV,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,7.0,0
https://www.goodreads.com/book/show/49761405-the-big-finish,The Big Finish,Brooke Fossey,595,278,3.96,336.0,English,2020-04-14 00:00:00,"['Contemporary', 'Humor', 'Fiction']",[],,,,1984804936.0,9781984804938.0,"{'5': 176, '4': 256, '3': 131, '2': 25, '1': 7}",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,14.0,0
https://www.goodreads.com/book/show/45701218-truths-i-never-told-you,Truths I Never Told You,Kelly Rimmer,1535,406,4.13,352.0,English,2020-04-14 00:00:00,"['Historical Fiction', 'Womens Fiction', 'Historical', 'Fiction']",[],,,,1525804650.0,9781525804656.0,"{'5': 583, '4': 646, '3': 240, '2': 51, '1': 15}",,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,14.0,0
https://www.goodreads.com/book/show/49977811-swimming-in-the-dark,Swimming in the Dark,Tomasz Jedrowski,1053,251,4.22,208.0,,2020-04-28 00:00:00,"['Queer', 'Historical', 'Fiction', 'LGBT', 'Historical Fiction', 'Romance', 'GLBT']",[],,,,,9780062890009.0,"{'5': 471, '4': 385, '3': 165, '2': 24, '1': 8}",2020.0,,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2020.0,4.0,28.0,0
https://www.goodreads.com/book/show/380787.Morning_Comes_Softly,Morning Comes Softly,Debbie Macomber,6365,370,4.07,384.0,English,2020-04-28 00:00:00,"['Romance', 'Westerns', 'Contemporary', 'Contemporary Romance']",[],"['Mary Warner', 'Travis Thompson']",['Montana'],,61080632.0,9780061080630.0,"{'5': 2593, '4': 2081, '3': 1319, '2': 297, '1': 75}",1993.0,,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,28.0,0
https://www.goodreads.com/book/show/52376237-the-loop,The Loop,Ben   Oliver,462,113,3.98,368.0,English,2020-04-07 00:00:00,"['Science Fiction', 'Young Adult', 'Dystopia']",[],,,,,9781338589306.0,"{'5': 178, '4': 152, '3': 86, '2': 39, '1': 7}",2020.0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2020.0,4.0,7.0,0
https://www.goodreads.com/book/show/51976550-riot-house,Riot House,Callie Hart,2321,487,4.17,483.0,English,2020-04-29 00:00:00,"['Young Adult', 'New Adult', 'Contemporary Romance', 'Mystery', 'Contemporary', 'Dark', 'Suspense', 'Abuse', 'Romance', 'High School', 'Sociology']",[],,,Crooked Sinners #1,,,"{'5': 1106, '4': 728, '3': 332, '2': 95, '1': 60}",,B087T4VJX8,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2020.0,4.0,29.0,0
https://www.goodreads.com/book/show/52912810-unforgettable,Unforgettable,Melanie Harlow,2366,492,4.45,309.0,English,2020-05-04 00:00:00,"['Romance', 'Sports', 'Contemporary', 'Contemporary Romance']",[],,,Cloverleigh Farms #5,,,"{'5': 1361, '4': 751, '3': 210, '2': 34, '1': 10}",,B0876FZ9NV,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,4.0,0
https://www.goodreads.com/book/show/53048057-the-seaside-cafe,The Seaside Cafe,Rochelle Alers,36,30,3.17,304.0,English,,"['Romance', 'Contemporary', 'Fiction']",[],,,The Book Club #1,1496721861.0,9781496721860.0,"{'5': 4, '4': 11, '3': 9, '2': 11, '1': 1}",,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0
https://www.goodreads.com/book/show/51184712-the-paris-hours,The Paris Hours,Alex George,2998,594,3.93,272.0,English,2020-05-05 00:00:00,"['Cultural', 'France', 'Historical', 'Fiction', 'Adult Fiction', 'Adult', 'Literary Fiction', 'Literature', 'Audiobook', 'Historical Fiction', '20th Century', 'Romance']",[],,,,1250307198.0,9781250307194.0,"{'5': 819, '4': 1328, '3': 699, '2': 130, '1': 22}",,,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2020.0,5.0,5.0,0
https://www.goodreads.com/book/show/44286258-the-henna-wars,The Henna Wars,Adiba Jaigirdar,416,188,4.18,400.0,English,2020-05-12 00:00:00,"['Romance', 'Young Adult', 'Contemporary', 'LGBT']",[],,,,,,"{'5': 164, '4': 183, '3': 56, '2': 7, '1': 6}",,,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2020.0,5.0,12.0,0
https://www.goodreads.com/book/show/52028849-the-queen-s-secret,The Queen's Secret: A Novel of England's World War II Queen,Karen Harper,226,133,3.55,384.0,English,2020-05-19 00:00:00,"['Historical Fiction', 'World War II', 'Historical', 'War']",[],,,,62885480.0,9780062885487.0,"{'5': 40, '4': 90, '3': 60, '2': 27, '1': 9}",2020.0,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2020.0,5.0,19.0,0
https://www.goodreads.com/book/show/49217470-brave-girl-quiet-girl,"Brave Girl, Quiet Girl",Catherine Ryan Hyde,847,251,4.42,,,2020-05-19 00:00:00,"['Contemporary', 'Fiction']",[],,,,,,"{'5': 475, '4': 281, '3': 71, '2': 12, '1': 8}",,B07W9269Z7,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,19.0,0
https://www.goodreads.com/book/show/49931119-on-ocean-boulevard,On Ocean Boulevard,Mary Alice Monroe,396,210,4.44,304.0,,2020-05-19 00:00:00,"['Romance', 'Fiction', 'Southern', 'Chick Lit', 'American', 'Womens Fiction']",[],,,Beach House #6,,9781982146948.0,"{'5': 230, '4': 125, '3': 30, '2': 9, '1': 2}",,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,19.0,0
https://www.goodreads.com/book/show/52189666-dream-maker,Dream Maker,Kristen Ashley,157,74,4.24,544.0,English,,"['Romance', 'Contemporary', 'Contemporary Romance']",[],,,Dream Team #1,,,"{'5': 83, '4': 45, '3': 17, '2': 7, '1': 5}",,B07TD41ZGW,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0
https://www.goodreads.com/book/show/53071972-fair-warning,Fair Warning,Michael Connelly,200,76,4.17,416.0,English,,"['Fiction', 'Thriller', 'Crime', 'Mystery']",[],"['Jack McEvoy', 'Rachel Walling']",,Jack McEvoy #3,316539422.0,9780316539425.0,"{'5': 79, '4': 88, '3': 24, '2': 6, '1': 3}",,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,0
https://www.goodreads.com/book/show/48613333-the-one-and-only-bob,The One and Only Bob,Katherine Applegate,1196,248,4.48,352.0,,2020-05-05 00:00:00,"['Young Adult', 'Fantasy', 'Adventure', 'Dogs', 'Chapter Books', 'Middle Grade', 'Fiction', 'Animals', 'Juvenile', 'Childrens']",[],,,The One and Only Ivan #2,62991310.0,9780062991317.0,"{'5': 722, '4': 349, '3': 109, '2': 14, '1': 2}",,,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,5.0,0
https://www.goodreads.com/book/show/52517997-the-rest-of-the-story,The Rest of the Story,Sarah Dessen,16163,2297,4.08,448.0,English,2020-05-05 00:00:00,"['Romance', 'Young Adult', 'Contemporary', 'Fiction']",['Goodreads Choice Award Nominee for Young Adult Fiction (2019)'],,,,62933639.0,9780062933638.0,"{'5': 5658, '4': 6835, '3': 3110, '2': 433, '1': 127}",2019.0,,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,5.0,1
https://www.goodreads.com/book/show/53142315-what-lies-between-us,What Lies Between Us,John Marrs,2415,949,4.1,380.0,,2020-05-15 00:00:00,"['Mystery Thriller', 'Fiction', 'Thriller', 'Mystery']",[],,,,1542017025.0,9781542017022.0,"{'5': 1166, '4': 723, '3': 242, '2': 169, '1': 115}",,,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,15.0,0
https://www.goodreads.com/book/show/51316087-walk-the-wire,Walk the Wire,David Baldacci,8476,639,4.28,422.0,English,2020-04-21 00:00:00,"['Fiction', 'Thriller', 'Mystery']",[],,,Amos Decker #6,1538761467.0,9781538761465.0,"{'5': 4136, '4': 2974, '3': 1035, '2': 240, '1': 91}",,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,21.0,0
https://www.goodreads.com/book/show/38322550-the-last-emperox,The Last Emperox,John Scalzi,5244,639,4.21,9.0,English,2020-04-14 00:00:00,"['Space', 'Science Fiction', 'Audiobook', 'Fiction', 'Space Opera']",[],,,The Interdependency #3,,,"{'5': 2161, '4': 2216, '3': 712, '2': 121, '1': 34}",,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2020.0,4.0,14.0,0
https://www.goodreads.com/book/show/52439847-feels-like-falling,Feels Like Falling,Kristy Woodson Harvey,924,358,4.25,400.0,,2020-04-28 00:00:00,"['Contemporary', 'Womens Fiction', 'Fiction', 'Chick Lit', 'Romance']",[],,,,1982117702.0,9781982117702.0,"{'5': 405, '4': 374, '3': 124, '2': 17, '1': 4}",,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,28.0,0
https://www.goodreads.com/book/show/51300053-so-this-is-love,So This is Love,Elizabeth Lim,548,109,4.24,416.0,English,2020-04-07 00:00:00,"['Retellings', 'Fantasy', 'Young Adult']",[],,,,1368013821.0,9781368013826.0,"{'5': 254, '4': 198, '3': 75, '2': 14, '1': 7}",,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,7.0,0
https://www.goodreads.com/book/show/49949683-have-you-seen-me,Have You Seen Me?,Kate White,1056,285,3.64,384.0,English,2020-04-28 00:00:00,"['Mystery', 'New York', 'Fiction', 'Suspense', 'Audiobook', 'Adult', 'Thriller', 'Adult Fiction', 'Mystery Thriller', 'Crime']",[],,,,62747479.0,9780062747471.0,"{'5': 187, '4': 427, '3': 328, '2': 100, '1': 14}",,,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,28.0,0
https://www.goodreads.com/book/show/52914459-the-roxy-letters,The Roxy Letters,Mary Pauline Lowry,945,401,3.41,320.0,English,2020-04-07 00:00:00,"['Womens Fiction', 'Contemporary', 'Chick Lit', 'Fiction']",[],,,,1982121432.0,9781982121433.0,"{'5': 139, '4': 307, '3': 334, '2': 134, '1': 31}",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,7.0,0
https://www.goodreads.com/book/show/51901322-verona-comics,Verona Comics,Jennifer Dugan,359,154,3.89,352.0,English,2020-04-21 00:00:00,"['Romance', 'Young Adult', 'Contemporary', 'LGBT']",[],,,,,9780525516286.0,"{'5': 103, '4': 143, '3': 88, '2': 20, '1': 5}",,,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2020.0,4.0,21.0,0
https://www.goodreads.com/book/show/50001299-where-the-lost-wander,Where the Lost Wander,Amy Harmon,3102,738,4.53,348.0,English,2020-04-28 00:00:00,"['Westerns', 'Adventure', 'Historical Romance', 'Historical', 'Fiction', 'Adult', 'Audiobook', 'Adult Fiction', 'Historical Fiction', 'Romance']",[],,,,1542017963.0,9781542017961.0,"{'5': 1983, '4': 863, '3': 202, '2': 38, '1': 16}",,,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,28.0,0
https://www.goodreads.com/book/show/52826760-themes-and-variations,Themes and Variations,David Sedaris,1809,190,4.28,18.0,English,2020-04-28 00:00:00,"['Essays', 'Nonfiction', 'Short Stories', 'Writing', 'Humor']",[],,,,,,"{'5': 930, '4': 568, '3': 235, '2': 42, '1': 34}",,B0854JB35Q,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,28.0,0
https://www.goodreads.com/book/show/49961627-now-then-and-everywhen,"Now, Then, and Everywhen",Rysa Walker,1608,183,3.69,503.0,,,"['Young Adult', 'Fantasy', 'Science Fiction', 'Historical', 'Time Travel', 'Fiction', 'Adult', 'Alternate History', 'Speculative Fiction', 'Historical Fiction', 'Science Fiction Fantasy']",[],,,Chronos Origins #1,,,"{'5': 365, '4': 611, '3': 445, '2': 135, '1': 52}",,B07SLZC6FX,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,,0
https://www.goodreads.com/book/show/41433282-it-sounded-better-in-my-head,It Sounded Better in My Head,Nina Kenwood,1817,573,4.01,272.0,English,2020-04-07 00:00:00,"['Romance', 'Young Adult', 'Contemporary']","[""Text Prize for YA and Children's Writing (2018)"", 'Australian Independent Booksellers Indie Book Award Nominee for Young Adult (2020)']",,,,1250219264.0,9781250219268.0,"{'5': 563, '4': 809, '3': 365, '2': 66, '1': 14}",2019.0,,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,7.0,2
https://www.goodreads.com/book/show/50899276-fierce-free-and-full-of-fire,"Fierce, Free, and Full of Fire: The Guide to Being Glorious You",Jen Hatmaker,1928,958,4.6,224.0,,2020-04-21 00:00:00,"['Self Help', 'Inspirational', 'Memoir', 'Audiobook', 'Spirituality', 'Personal Development', 'Christian', 'Faith', 'Autobiography', 'Nonfiction', 'Religion']",[],,,,,9780718088149.0,"{'5': 1338, '4': 438, '3': 120, '2': 29, '1': 3}",,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2020.0,4.0,21.0,0
https://www.goodreads.com/book/show/49759888-not-that-kind-of-guy,Not That Kind of Guy,Andie J. Christopher,794,218,3.37,320.0,English,2020-04-14 00:00:00,"['Contemporary Romance', 'Contemporary', 'Fiction', 'Adult', 'Romance']",[],,,,1984802704.0,9781984802705.0,"{'5': 108, '4': 247, '3': 296, '2': 115, '1': 28}",,,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,4.0,14.0,0
https://www.goodreads.com/book/show/51351884-real-men-knit,Real Men Knit,Kwana Jackson,338,201,3.42,320.0,English,2020-05-19 00:00:00,"['Contemporary Romance', 'Contemporary', 'Fiction', 'Adult', 'Romance']",[],,,,1984806505.0,9781984806505.0,"{'5': 45, '4': 112, '3': 129, '2': 45, '1': 7}",,,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,19.0,0
https://www.goodreads.com/book/show/53345360-the-hunter,The Hunter,L.J. Shen,6957,1325,4.33,363.0,English,2020-05-10 00:00:00,"['Young Adult', 'New Adult', 'Contemporary Romance', 'Sports', 'Contemporary', 'Fiction', 'Adult', 'College', 'Romance', 'Humor', 'Academic']",[],,,Boston Belles #1,,,"{'5': 3917, '4': 1918, '3': 761, '2': 204, '1': 157}",,B0882XL1DW,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2020.0,5.0,10.0,0
https://www.goodreads.com/book/show/53041194-last-girl-standing,Last Girl Standing,Lisa Jackson,218,66,3.67,384.0,,,"['Adult Fiction', 'Fiction', 'Thriller', 'Mystery']",[],,,,1420136151.0,9781420136159.0,"{'5': 48, '4': 68, '3': 86, '2': 13, '1': 3}",,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,0
https://www.goodreads.com/book/show/51170683-a-week-at-the-shore,A Week at the Shore,Barbara Delinsky,402,267,4.02,416.0,,2020-05-19 00:00:00,"['Womens Fiction', 'Chick Lit', 'Fiction']",[],,,,1250119510.0,9781250119513.0,"{'5': 139, '4': 162, '3': 80, '2': 13, '1': 8}",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,19.0,0
https://www.goodreads.com/book/show/52679870-the-bright-side-of-going-dark,The Bright Side of Going Dark,Kelly Harms,576,187,4.02,341.0,,2020-05-12 00:00:00,"['Womens Fiction', 'Contemporary', 'Chick Lit', 'Fiction']",[],,,,,,"{'5': 191, '4': 249, '3': 103, '2': 23, '1': 10}",,B07WNHLD4Q,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,5.0,12.0,0
https://www.goodreads.com/book/show/48890235-the-prisoner-s-wife,The Prisoner's Wife,Maggie Brookes,199,125,4.34,400.0,English,,"['War', 'Historical', 'Fiction', 'World War II', 'Historical Fiction']",[],,,,593197755.0,9780593197752.0,"{'5': 100, '4': 74, '3': 18, '2': 7, '1': 0}",,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,0
https://www.goodreads.com/book/show/52695678-the-last-widow,The Last Widow,Karin Slaughter,21120,2266,4.08,480.0,English,0001-08-20 00:00:00,"['Mystery', 'Contemporary', 'Fiction', 'Suspense', 'Audiobook', 'Adult', 'Thriller', 'Adult Fiction', 'Mystery Thriller', 'Crime']",['Goodreads Choice Award Nominee for Mystery & Thriller (2019)'],"['Sara Linton', 'Will Trent']","['Atlanta, Georgia']",Will Trent #9,62858904.0,9780062858900.0,"{'5': 8044, '4': 8324, '3': 3519, '2': 821, '1': 412}",2019.0,,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,1
